time,temperature_2m,cloudcover,wind_speed_10m,shortwave_radiation,sunshine_duration,windgusts_10m
2023-12-02 00:00:00,-4.7,7,6.9,0.0,0.0,10.1
2023-12-02 01:00:00,-4.4,3,5.9,0.0,0.0,8.6
2023-12-02 02:00:00,-3.6,3,5.2,0.0,0.0,7.6
2023-12-02 03:00:00,-3.5,12,1.5,0.0,0.0,2.2
2023-12-02 04:00:00,-4.0,2,4.4,0.0,0.0,5.8
2023-12-02 05:00:00,-4.7,8,5.0,0.0,0.0,6.5
2023-12-02 06:00:00,-4.4,60,4.6,0.0,0.0,7.9
2023-12-02 07:00:00,-4.4,100,7.7,0.0,0.0,12.2
2023-12-02 08:00:00,-4.4,100,8.8,0.0,0.0,14.0
2023-12-02 09:00:00,-4.5,100,9.4,0.0,0.0,15.1
2023-12-02 10:00:00,-4.2,100,9.2,5.0,0.0,15.1
2023-12-02 11:00:00,-3.0,87,8.4,56.0,1710.73,16.2
2023-12-02 12:00:00,-1.4,3,6.6,133.0,3600.0,16.2
2023-12-02 13:00:00,0.3,17,6.1,223.0,3600.0,14.8
2023-12-02 14:00:00,1.4,13,6.5,243.0,3600.0,15.1
2023-12-02 15:00:00,2.1,65,11.3,212.0,3600.0,21.2
2023-12-02 16:00:00,2.3,21,9.5,139.0,3600.0,21.2
2023-12-02 17:00:00,0.9,50,9.4,67.0,2891.06,16.6
2023-12-02 18:00:00,0.0,66,11.5,4.0,0.0,19.1
2023-12-02 19:00:00,-0.0,29,12.7,0.0,0.0,21.2
2023-12-02 20:00:00,-0.5,69,12.8,0.0,0.0,21.6
2023-12-02 21:00:00,-0.7,99,12.5,0.0,0.0,22.0
2023-12-02 22:00:00,-0.4,63,13.2,0.0,0.0,22.3
2023-12-02 23:00:00,-0.9,1,13.5,0.0,0.0,23.0
2023-12-03 00:00:00,-1.6,4,11.5,0.0,0.0,22.7
2023-12-03 01:00:00,-1.9,24,10.8,0.0,0.0,19.4
2023-12-03 02:00:00,-2.1,74,9.8,0.0,0.0,18.4
2023-12-03 03:00:00,-0.1,89,11.5,0.0,0.0,19.4
2023-12-03 04:00:00,-0.1,8,12.0,0.0,0.0,19.8
2023-12-03 05:00:00,-0.8,13,13.1,0.0,0.0,22.0
2023-12-03 06:00:00,-1.3,4,10.9,0.0,0.0,22.0
2023-12-03 07:00:00,-1.6,2,11.4,0.0,0.0,19.4
2023-12-03 08:00:00,-1.9,3,11.5,0.0,0.0,20.5
2023-12-03 09:00:00,-2.2,4,13.1,0.0,0.0,22.0
2023-12-03 10:00:00,-2.0,100,13.5,6.0,0.0,23.0
2023-12-03 11:00:00,-0.8,100,13.0,59.0,1276.27,24.8
2023-12-03 12:00:00,0.2,100,13.8,108.0,947.55,23.8
2023-12-03 13:00:00,0.9,100,16.3,128.0,0.0,28.8
2023-12-03 14:00:00,1.4,100,16.9,147.0,300.33,31.7
2023-12-03 15:00:00,1.7,100,18.7,67.0,0.0,35.6
2023-12-03 16:00:00,1.7,100,18.1,43.0,0.0,32.4
2023-12-03 17:00:00,1.5,100,18.6,21.0,0.0,32.8
2023-12-03 18:00:00,1.3,100,20.4,2.0,0.0,35.3
2023-12-03 19:00:00,1.2,100,21.3,0.0,0.0,37.4
2023-12-03 20:00:00,1.0,100,22.9,0.0,0.0,40.7
2023-12-03 21:00:00,0.7,100,21.7,0.0,0.0,40.7
2023-12-03 22:00:00,0.6,100,21.9,0.0,0.0,38.5
2023-12-03 23:00:00,0.6,100,21.4,0.0,0.0,38.2
2023-12-04 00:00:00,0.9,100,20.3,0.0,0.0,37.1
2023-12-04 01:00:00,1.6,100,19.1,0.0,0.0,34.9
2023-12-04 02:00:00,1.6,100,18.1,0.0,0.0,33.1
2023-12-04 03:00:00,2.3,100,18.4,0.0,0.0,31.7
2023-12-04 04:00:00,2.0,100,18.4,0.0,0.0,31.7
2023-12-04 05:00:00,2.0,100,19.4,0.0,0.0,32.8
2023-12-04 06:00:00,2.0,100,19.5,0.0,0.0,33.1
2023-12-04 07:00:00,1.8,100,19.1,0.0,0.0,33.5
2023-12-04 08:00:00,1.9,100,19.3,0.0,0.0,33.1
2023-12-04 09:00:00,1.9,100,19.9,0.0,0.0,34.2
2023-12-04 10:00:00,2.0,100,20.8,3.0,0.0,35.6
2023-12-04 11:00:00,2.5,100,21.0,25.0,0.0,36.0
2023-12-04 12:00:00,3.0,100,21.3,56.0,0.0,37.1
2023-12-04 13:00:00,3.3,100,21.1,71.0,0.0,37.1
2023-12-04 14:00:00,3.3,100,20.7,51.0,0.0,37.1
2023-12-04 15:00:00,3.7,100,19.8,64.0,0.0,36.4
2023-12-04 16:00:00,3.5,100,20.7,38.0,0.0,36.0
2023-12-04 17:00:00,3.2,100,18.5,22.0,0.0,38.5
2023-12-04 18:00:00,2.6,100,19.8,1.0,0.0,34.2
2023-12-04 19:00:00,1.8,100,18.2,0.0,0.0,34.6
2023-12-04 20:00:00,1.9,100,19.0,0.0,0.0,32.8
2023-12-04 21:00:00,1.8,100,19.6,0.0,0.0,33.8
2023-12-04 22:00:00,1.9,100,19.7,0.0,0.0,34.2
2023-12-04 23:00:00,2.0,100,19.1,0.0,0.0,33.8
2023-12-05 00:00:00,2.2,100,18.0,0.0,0.0,32.8
2023-12-05 01:00:00,2.5,100,19.5,0.0,0.0,33.5
2023-12-05 02:00:00,2.8,100,17.7,0.0,0.0,33.5
2023-12-05 03:00:00,2.5,100,14.6,0.0,0.0,26.6
2023-12-05 04:00:00,2.5,100,14.3,0.0,0.0,25.2
2023-12-05 05:00:00,2.5,100,14.8,0.0,0.0,25.2
2023-12-05 06:00:00,2.4,100,14.8,0.0,0.0,25.9
2023-12-05 07:00:00,2.4,100,13.5,0.0,0.0,25.2
2023-12-05 08:00:00,2.4,100,12.8,0.0,0.0,23.0
2023-12-05 09:00:00,2.3,100,12.2,0.0,0.0,22.0
2023-12-05 10:00:00,2.1,100,14.0,1.0,0.0,24.5
2023-12-05 11:00:00,2.0,100,12.9,8.0,0.0,24.8
2023-12-05 12:00:00,2.0,100,13.8,22.0,0.0,24.1
2023-12-05 13:00:00,2.0,100,12.5,34.0,0.0,24.5
2023-12-05 14:00:00,2.1,100,12.2,27.0,0.0,23.0
2023-12-05 15:00:00,2.0,100,12.8,31.0,0.0,27.0
2023-12-05 16:00:00,2.0,100,12.0,26.0,0.0,23.4
2023-12-05 17:00:00,1.9,100,12.5,15.0,0.0,22.7
2023-12-05 18:00:00,1.8,100,12.1,1.0,0.0,22.0
2023-12-05 19:00:00,1.6,100,12.2,0.0,0.0,21.6
2023-12-05 20:00:00,1.5,100,12.1,0.0,0.0,21.6
2023-12-05 21:00:00,1.5,100,12.4,0.0,0.0,21.6
2023-12-05 22:00:00,1.6,100,12.4,0.0,0.0,21.6
2023-12-05 23:00:00,1.9,100,12.6,0.0,0.0,22.0
2023-12-06 00:00:00,1.9,100,11.5,0.0,0.0,21.6
2023-12-06 01:00:00,1.9,100,10.2,0.0,0.0,19.8
2023-12-06 02:00:00,2.1,99,10.4,0.0,0.0,17.3
2023-12-06 03:00:00,1.9,100,9.1,0.0,0.0,18.0
2023-12-06 04:00:00,2.3,100,10.4,0.0,0.0,17.6
2023-12-06 05:00:00,2.6,100,10.9,0.0,0.0,18.4
2023-12-06 06:00:00,3.0,31,11.0,0.0,0.0,18.7
2023-12-06 07:00:00,2.6,100,10.1,0.0,0.0,18.7
2023-12-06 08:00:00,3.2,96,9.9,0.0,0.0,18.0
2023-12-06 09:00:00,3.2,42,8.6,0.0,0.0,16.2
2023-12-06 10:00:00,2.4,33,8.0,3.0,0.0,14.4
2023-12-06 11:00:00,3.2,24,9.4,61.0,2703.66,14.8
2023-12-06 12:00:00,4.3,19,9.7,137.0,3600.0,16.2
2023-12-06 13:00:00,5.4,21,8.6,195.0,3600.0,16.9
2023-12-06 14:00:00,6.0,18,12.0,213.0,3600.0,22.3
2023-12-06 15:00:00,5.9,26,13.9,179.0,3600.0,25.9
2023-12-06 16:00:00,5.6,12,11.1,136.0,3600.0,25.2
2023-12-06 17:00:00,4.0,9,7.1,64.0,2729.24,19.1
2023-12-06 18:00:00,2.0,18,7.0,4.0,0.0,11.9
2023-12-06 19:00:00,1.2,13,7.8,0.0,0.0,10.8
2023-12-06 20:00:00,0.1,9,8.6,0.0,0.0,11.9
2023-12-06 21:00:00,-0.7,15,9.4,0.0,0.0,11.5
2023-12-06 22:00:00,-1.1,25,8.4,0.0,0.0,11.2
2023-12-06 23:00:00,-1.1,25,8.5,0.0,0.0,10.4
2023-12-07 00:00:00,-1.1,16,7.2,0.0,0.0,11.2
2023-12-07 01:00:00,-1.4,26,8.2,0.0,0.0,10.8
2023-12-07 02:00:00,-1.7,2,9.1,0.0,0.0,11.2
2023-12-07 03:00:00,0.1,55,6.4,0.0,0.0,12.2
2023-12-07 04:00:00,-1.1,100,7.8,0.0,0.0,11.2
2023-12-07 05:00:00,-0.4,100,6.6,0.0,0.0,10.8
2023-12-07 06:00:00,-0.5,100,7.4,0.0,0.0,12.2
2023-12-07 07:00:00,-0.7,88,8.0,0.0,0.0,15.1
2023-12-07 08:00:00,-1.0,100,7.2,0.0,0.0,13.7
2023-12-07 09:00:00,-1.2,81,8.0,0.0,0.0,13.3
2023-12-07 10:00:00,-0.9,83,10.6,3.0,0.0,18.0
2023-12-07 11:00:00,0.1,91,12.9,61.0,2621.5,20.5
2023-12-07 12:00:00,1.3,79,14.0,148.0,3600.0,25.9
2023-12-07 13:00:00,2.1,100,15.6,184.0,3600.0,28.8
2023-12-07 14:00:00,2.8,100,17.9,163.0,3600.0,32.0
2023-12-07 15:00:00,1.7,100,18.6,104.0,288.34,33.1
2023-12-07 16:00:00,2.6,100,14.8,84.0,0.0,33.1
2023-12-07 17:00:00,1.8,100,15.3,61.0,2698.56,26.6
2023-12-07 18:00:00,1.3,100,18.4,3.0,0.0,31.0
2023-12-07 19:00:00,1.2,100,19.1,0.0,0.0,34.9
2023-12-07 20:00:00,1.3,100,21.5,0.0,0.0,36.4
2023-12-07 21:00:00,1.5,100,21.7,0.0,0.0,38.2
2023-12-07 22:00:00,1.7,100,22.0,0.0,0.0,37.8
2023-12-07 23:00:00,1.5,100,20.4,0.0,0.0,37.8
2023-12-08 00:00:00,1.8,100,21.7,0.0,0.0,37.1
2023-12-08 01:00:00,2.0,100,20.0,0.0,0.0,38.2
2023-12-08 02:00:00,2.1,100,18.1,0.0,0.0,33.8
2023-12-08 03:00:00,2.0,100,17.9,0.0,0.0,31.3
2023-12-08 04:00:00,2.2,100,17.8,0.0,0.0,30.2
2023-12-08 05:00:00,1.5,100,16.5,0.0,0.0,30.6
2023-12-08 06:00:00,1.3,100,15.1,0.0,0.0,28.1
2023-12-08 07:00:00,1.6,100,14.8,0.0,0.0,25.9
2023-12-08 08:00:00,1.9,100,14.3,0.0,0.0,25.2
2023-12-08 09:00:00,2.5,100,12.4,0.0,0.0,24.1
2023-12-08 10:00:00,3.2,100,12.1,1.0,0.0,21.2
2023-12-08 11:00:00,4.0,100,13.0,16.0,0.0,21.6
2023-12-08 12:00:00,5.0,100,12.7,47.0,0.0,22.0
2023-12-08 13:00:00,6.3,100,13.9,82.0,0.0,25.2
2023-12-08 14:00:00,7.8,100,13.8,123.0,0.0,28.1
2023-12-08 15:00:00,7.5,86,17.9,45.0,0.0,29.9
2023-12-08 16:00:00,7.7,100,15.8,81.0,286.93,31.0
2023-12-08 17:00:00,7.7,100,15.3,17.0,0.0,26.6
2023-12-08 18:00:00,7.5,100,16.0,2.0,0.0,27.0
2023-12-08 19:00:00,7.5,100,16.7,0.0,0.0,28.4
2023-12-08 20:00:00,7.7,98,17.8,0.0,0.0,30.6
2023-12-08 21:00:00,7.4,86,17.7,0.0,0.0,30.6
2023-12-08 22:00:00,7.0,100,18.4,0.0,0.0,31.3
2023-12-08 23:00:00,7.3,100,19.6,0.0,0.0,34.2
2023-12-09 00:00:00,7.3,100,19.5,0.0,0.0,34.2
2023-12-09 01:00:00,7.1,100,19.7,0.0,0.0,33.8
2023-12-09 02:00:00,6.9,100,19.6,0.0,0.0,33.8
2023-12-09 03:00:00,7.3,100,19.2,0.0,0.0,33.8
2023-12-09 04:00:00,6.9,18,18.1,0.0,0.0,33.1
2023-12-09 05:00:00,6.2,37,18.4,0.0,0.0,32.0
2023-12-09 06:00:00,6.0,58,18.4,0.0,0.0,32.0
2023-12-09 07:00:00,5.9,82,18.1,0.0,0.0,31.7
2023-12-09 08:00:00,5.5,100,19.1,0.0,0.0,32.8
2023-12-09 09:00:00,5.3,100,19.9,0.0,0.0,34.2
2023-12-09 10:00:00,5.4,100,21.4,2.0,0.0,36.7
2023-12-09 11:00:00,6.0,100,22.0,31.0,0.0,38.2
2023-12-09 12:00:00,6.7,100,23.1,47.0,0.0,40.0
2023-12-09 13:00:00,7.0,100,24.4,44.0,0.0,42.5
2023-12-09 14:00:00,7.4,100,26.6,44.0,0.0,46.4
2023-12-09 15:00:00,7.8,100,30.2,23.0,0.0,52.9
2023-12-09 16:00:00,7.5,100,32.3,12.0,0.0,62.6
2023-12-09 17:00:00,7.3,100,30.1,5.0,0.0,61.9
2023-12-09 18:00:00,7.7,100,24.9,0.0,0.0,52.9
2023-12-09 19:00:00,8.6,100,23.9,0.0,0.0,43.6
2023-12-09 20:00:00,9.3,100,24.7,0.0,0.0,46.4
2023-12-09 21:00:00,10.6,34,29.9,0.0,0.0,52.2
2023-12-09 22:00:00,9.4,88,27.3,0.0,0.0,52.2
2023-12-09 23:00:00,9.3,8,29.5,0.0,0.0,51.5
2023-12-10 00:00:00,8.8,5,29.2,0.0,0.0,51.5
2023-12-10 01:00:00,8.6,81,30.1,0.0,0.0,52.6
2023-12-10 02:00:00,9.1,100,34.9,0.0,0.0,60.8
2023-12-10 03:00:00,9.5,100,38.6,0.0,0.0,67.7
2023-12-10 04:00:00,8.9,100,38.4,0.0,0.0,69.5
2023-12-10 05:00:00,9.0,100,40.0,0.0,0.0,70.2
2023-12-10 06:00:00,9.0,100,43.2,0.0,0.0,76.3
2023-12-10 07:00:00,9.5,100,42.4,0.0,0.0,76.3
2023-12-10 08:00:00,9.7,100,40.5,0.0,0.0,74.9
2023-12-10 09:00:00,9.6,100,41.4,0.0,0.0,73.8
2023-12-10 10:00:00,9.5,100,37.6,0.0,0.0,73.8
2023-12-10 11:00:00,9.3,100,32.1,20.0,0.0,66.6
2023-12-10 12:00:00,9.2,40,28.1,86.0,200.92,56.9
2023-12-10 13:00:00,9.4,100,24.3,198.0,3600.0,49.7
2023-12-10 14:00:00,9.5,100,25.4,146.0,1571.99,46.4
2023-12-10 15:00:00,10.1,95,19.9,157.0,3600.0,47.5
2023-12-10 16:00:00,10.2,100,21.0,91.0,1121.21,36.4
2023-12-10 17:00:00,9.9,100,25.8,19.0,0.0,44.6
2023-12-10 18:00:00,9.1,100,26.9,1.0,0.0,46.8
2023-12-10 19:00:00,8.2,100,29.7,0.0,0.0,53.6
2023-12-10 20:00:00,8.5,99,34.0,0.0,0.0,59.4
2023-12-10 21:00:00,9.7,100,32.6,0.0,0.0,60.1
2023-12-10 22:00:00,11.0,8,33.6,0.0,0.0,60.1
2023-12-10 23:00:00,10.1,7,31.4,0.0,0.0,59.0
2023-12-11 00:00:00,9.8,2,29.6,0.0,0.0,55.4
2023-12-11 01:00:00,9.2,4,24.5,0.0,0.0,51.1
2023-12-11 02:00:00,8.9,61,24.8,0.0,0.0,43.2
2023-12-11 03:00:00,9.4,36,27.7,0.0,0.0,48.2
2023-12-11 04:00:00,8.8,58,27.3,0.0,0.0,48.6
2023-12-11 05:00:00,8.8,70,31.1,0.0,0.0,54.0
2023-12-11 06:00:00,8.9,37,30.6,0.0,0.0,58.0
2023-12-11 07:00:00,9.2,31,31.8,0.0,0.0,54.4
2023-12-11 08:00:00,9.1,100,33.4,0.0,0.0,58.3
2023-12-11 09:00:00,9.5,100,37.9,0.0,0.0,67.0
2023-12-11 10:00:00,9.4,99,38.1,1.0,0.0,69.1
2023-12-11 11:00:00,9.4,87,34.2,20.0,0.0,67.0
2023-12-11 12:00:00,9.4,25,31.0,67.0,392.02,59.8
2023-12-11 13:00:00,9.6,58,30.0,183.0,3600.0,54.7
2023-12-11 14:00:00,9.7,16,27.6,171.0,3600.0,53.6
2023-12-11 15:00:00,8.9,100,20.5,51.0,0.0,45.7
2023-12-11 16:00:00,8.6,91,23.4,42.0,0.0,40.3
2023-12-11 17:00:00,8.5,100,20.2,26.0,0.0,40.3
2023-12-11 18:00:00,8.4,59,17.0,1.0,0.0,34.9
2023-12-11 19:00:00,7.7,31,15.2,0.0,0.0,29.5
2023-12-11 20:00:00,7.4,37,14.8,0.0,0.0,26.3
2023-12-11 21:00:00,7.3,53,14.1,0.0,0.0,25.6
2023-12-11 22:00:00,7.3,98,13.0,0.0,0.0,24.1
2023-12-11 23:00:00,7.9,93,14.3,0.0,0.0,24.5
2023-12-12 00:00:00,7.7,52,13.2,0.0,0.0,24.8
2023-12-12 01:00:00,6.9,43,8.4,0.0,0.0,22.7
2023-12-12 02:00:00,5.8,44,8.9,0.0,0.0,15.1
2023-12-12 03:00:00,5.8,47,11.7,0.0,0.0,20.5
2023-12-12 04:00:00,5.6,5,10.0,0.0,0.0,19.8
2023-12-12 05:00:00,4.8,1,9.5,0.0,0.0,17.3
2023-12-12 06:00:00,4.2,1,8.1,0.0,0.0,16.2
2023-12-12 07:00:00,3.7,23,7.6,0.0,0.0,14.0
2023-12-12 08:00:00,3.9,100,8.4,0.0,0.0,14.4
2023-12-12 09:00:00,5.4,100,11.2,0.0,0.0,19.1
2023-12-12 10:00:00,5.9,99,13.0,0.0,0.0,22.0
2023-12-12 11:00:00,6.3,100,13.6,37.0,302.74,22.3
2023-12-12 12:00:00,7.7,100,16.3,62.0,0.0,27.0
2023-12-12 13:00:00,8.7,100,17.3,109.0,0.0,32.8
2023-12-12 14:00:00,8.3,100,15.8,58.0,0.0,30.6
2023-12-12 15:00:00,8.4,100,15.4,33.0,0.0,30.2
2023-12-12 16:00:00,8.4,100,12.8,26.0,0.0,26.3
2023-12-12 17:00:00,9.3,100,12.7,10.0,0.0,25.2
2023-12-12 18:00:00,9.5,89,13.8,2.0,0.0,24.1
2023-12-12 19:00:00,8.8,91,14.3,0.0,0.0,24.1
2023-12-12 20:00:00,8.5,94,13.7,0.0,0.0,24.5
2023-12-12 21:00:00,8.1,100,15.0,0.0,0.0,25.9
2023-12-12 22:00:00,8.0,100,14.4,0.0,0.0,25.9
2023-12-12 23:00:00,7.8,100,14.0,0.0,0.0,24.8
2023-12-13 00:00:00,7.7,100,15.3,0.0,0.0,25.6
2023-12-13 01:00:00,7.4,100,15.8,0.0,0.0,27.0
2023-12-13 02:00:00,7.4,94,16.1,0.0,0.0,28.4
2023-12-13 03:00:00,7.5,100,15.8,0.0,0.0,27.4
2023-12-13 04:00:00,7.8,100,15.5,0.0,0.0,27.7
2023-12-13 05:00:00,7.7,100,14.7,0.0,0.0,26.3
2023-12-13 06:00:00,6.7,100,12.4,0.0,0.0,25.2
2023-12-13 07:00:00,6.4,100,11.6,0.0,0.0,20.9
2023-12-13 08:00:00,6.2,98,11.0,0.0,0.0,19.8
2023-12-13 09:00:00,6.1,100,9.1,0.0,0.0,18.7
2023-12-13 10:00:00,6.9,100,9.5,1.0,0.0,16.2
2023-12-13 11:00:00,7.5,100,9.5,16.0,0.0,15.8
2023-12-13 12:00:00,7.8,100,8.1,40.0,0.0,16.2
2023-12-13 13:00:00,8.3,96,4.7,91.0,0.0,15.1
2023-12-13 14:00:00,8.7,100,1.8,164.0,3600.0,10.8
2023-12-13 15:00:00,9.0,100,1.1,68.0,0.0,6.8
2023-12-13 16:00:00,9.3,99,4.3,65.0,0.0,9.0
2023-12-13 17:00:00,8.9,85,4.9,33.0,0.0,9.7
2023-12-13 18:00:00,7.7,67,7.1,2.0,0.0,11.9
2023-12-13 19:00:00,6.9,56,10.5,0.0,0.0,17.6
2023-12-13 20:00:00,6.6,79,11.7,0.0,0.0,19.8
2023-12-13 21:00:00,6.4,100,12.8,0.0,0.0,21.6
2023-12-13 22:00:00,6.9,100,13.7,0.0,0.0,24.1
2023-12-13 23:00:00,7.1,100,12.9,0.0,0.0,23.8
2023-12-14 00:00:00,6.7,100,14.4,0.0,0.0,24.8
2023-12-14 01:00:00,5.9,100,14.7,0.0,0.0,27.0
2023-12-14 02:00:00,5.3,100,13.1,0.0,0.0,26.3
2023-12-14 03:00:00,5.1,100,14.6,0.0,0.0,27.0
2023-12-14 04:00:00,5.1,100,14.0,0.0,0.0,25.9
2023-12-14 05:00:00,5.0,100,14.4,0.0,0.0,25.9
2023-12-14 06:00:00,4.8,100,14.0,0.0,0.0,25.6
2023-12-14 07:00:00,4.7,100,13.0,0.0,0.0,24.5
2023-12-14 08:00:00,4.4,100,11.6,0.0,0.0,22.7
2023-12-14 09:00:00,4.4,100,9.0,0.0,0.0,20.2
2023-12-14 10:00:00,4.4,100,5.9,1.0,0.0,15.8
2023-12-14 11:00:00,4.6,100,4.3,24.0,0.0,9.7
2023-12-14 12:00:00,5.4,100,5.9,102.0,3600.0,12.2
2023-12-14 13:00:00,5.7,100,7.6,112.0,1444.58,14.8
2023-12-14 14:00:00,5.9,100,7.6,85.0,0.0,15.1
2023-12-14 15:00:00,5.4,100,7.4,52.0,0.0,15.5
2023-12-14 16:00:00,5.5,100,8.7,52.0,0.0,15.8
2023-12-14 17:00:00,5.3,100,8.9,23.0,0.0,16.2
2023-12-14 18:00:00,5.2,100,9.4,1.0,0.0,15.8
2023-12-14 19:00:00,5.3,85,10.2,0.0,0.0,16.9
2023-12-14 20:00:00,4.9,100,10.5,0.0,0.0,17.3
2023-12-14 21:00:00,4.8,26,10.2,0.0,0.0,18.0
2023-12-14 22:00:00,4.0,100,9.2,0.0,0.0,16.9
2023-12-14 23:00:00,5.0,100,12.8,0.0,0.0,21.6
2023-12-15 00:00:00,5.4,100,14.0,0.0,0.0,23.4
2023-12-15 01:00:00,5.8,100,14.0,0.0,0.0,24.1
2023-12-15 02:00:00,6.2,100,12.2,0.0,0.0,23.8
2023-12-15 03:00:00,6.2,100,14.0,0.0,0.0,25.6
2023-12-15 04:00:00,6.2,38,12.0,0.0,0.0,23.8
2023-12-15 05:00:00,5.1,79,10.1,0.0,0.0,20.2
2023-12-15 06:00:00,5.6,92,11.0,0.0,0.0,18.7
2023-12-15 07:00:00,5.3,96,10.4,0.0,0.0,18.7
2023-12-15 08:00:00,5.4,71,9.8,0.0,0.0,17.3
2023-12-15 09:00:00,5.4,96,11.3,0.0,0.0,18.7
2023-12-15 10:00:00,5.3,99,11.0,1.0,0.0,18.7
2023-12-15 11:00:00,6.0,100,11.9,45.0,1488.79,19.8
2023-12-15 12:00:00,7.0,93,12.2,99.0,2410.78,20.5
2023-12-15 13:00:00,8.6,99,14.4,186.0,3600.0,25.9
2023-12-15 14:00:00,9.1,78,14.0,187.0,3600.0,26.3
2023-12-15 15:00:00,9.5,66,13.6,201.0,3600.0,23.8
2023-12-15 16:00:00,8.8,99,13.9,139.0,3600.0,25.2
2023-12-15 17:00:00,7.5,93,11.3,59.0,2594.22,23.8
2023-12-15 18:00:00,6.1,99,11.0,3.0,0.0,19.1
2023-12-15 19:00:00,5.7,100,11.2,0.0,0.0,19.4
2023-12-15 20:00:00,5.4,100,11.1,0.0,0.0,18.7
2023-12-15 21:00:00,5.1,46,11.4,0.0,0.0,19.1
2023-12-15 22:00:00,4.9,41,11.8,0.0,0.0,20.5
2023-12-15 23:00:00,4.6,22,11.9,0.0,0.0,19.8
2023-12-16 00:00:00,4.4,2,12.5,0.0,0.0,21.2
2023-12-16 01:00:00,4.2,69,12.7,0.0,0.0,21.6
2023-12-16 02:00:00,4.1,30,13.8,0.0,0.0,23.4
2023-12-16 03:00:00,5.5,14,16.0,0.0,0.0,27.0
2023-12-16 04:00:00,5.3,20,16.5,0.0,0.0,28.4
2023-12-16 05:00:00,5.2,70,16.5,0.0,0.0,28.4
2023-12-16 06:00:00,5.1,26,17.6,0.0,0.0,29.9
2023-12-16 07:00:00,5.1,5,17.1,0.0,0.0,29.9
2023-12-16 08:00:00,5.0,3,17.3,0.0,0.0,29.2
2023-12-16 09:00:00,5.1,98,16.8,0.0,0.0,29.5
2023-12-16 10:00:00,5.7,95,16.6,1.0,0.0,29.2
2023-12-16 11:00:00,6.7,100,17.1,30.0,0.0,29.5
2023-12-16 12:00:00,7.9,100,18.0,54.0,0.0,32.8
2023-12-16 13:00:00,8.7,100,16.8,53.0,0.0,32.8
2023-12-16 14:00:00,9.3,100,17.0,57.0,0.0,29.9
2023-12-16 15:00:00,9.0,100,18.7,48.0,0.0,35.6
2023-12-16 16:00:00,9.2,100,19.3,37.0,0.0,33.8
2023-12-16 17:00:00,9.1,100,19.6,18.0,0.0,34.2
2023-12-16 18:00:00,9.2,100,19.4,1.0,0.0,34.2
2023-12-16 19:00:00,9.5,100,20.2,0.0,0.0,34.9
2023-12-16 20:00:00,9.7,100,20.1,0.0,0.0,35.3
2023-12-16 21:00:00,9.7,100,20.0,0.0,0.0,35.3
2023-12-16 22:00:00,10.0,100,19.3,0.0,0.0,34.9
2023-12-16 23:00:00,10.3,100,19.9,0.0,0.0,34.9
2023-12-17 00:00:00,10.3,100,19.0,0.0,0.0,35.3
2023-12-17 01:00:00,10.2,100,18.7,0.0,0.0,33.5
2023-12-17 02:00:00,10.1,100,18.3,0.0,0.0,32.8
2023-12-17 03:00:00,9.9,100,18.8,0.0,0.0,33.8
2023-12-17 04:00:00,9.8,100,17.2,0.0,0.0,33.1
2023-12-17 05:00:00,9.8,100,17.2,0.0,0.0,30.2
2023-12-17 06:00:00,9.8,100,17.9,0.0,0.0,31.0
2023-12-17 07:00:00,9.3,100,17.8,0.0,0.0,31.3
2023-12-17 08:00:00,8.8,100,19.0,0.0,0.0,33.1
2023-12-17 09:00:00,8.4,100,20.1,0.0,0.0,35.3
2023-12-17 10:00:00,8.2,100,20.8,0.0,0.0,36.7
2023-12-17 11:00:00,8.2,100,21.3,15.0,0.0,37.8
2023-12-17 12:00:00,8.6,53,21.7,51.0,0.0,39.6
2023-12-17 13:00:00,9.0,11,23.5,154.0,3600.0,42.1
2023-12-17 14:00:00,9.0,0,22.5,216.0,3600.0,42.5
2023-12-17 15:00:00,9.4,0,21.6,199.0,3600.0,42.5
2023-12-17 16:00:00,9.0,0,23.5,144.0,3600.0,41.8
2023-12-17 17:00:00,8.2,0,22.4,63.0,2607.48,41.4
2023-12-17 18:00:00,7.4,0,22.0,4.0,0.0,38.5
2023-12-17 19:00:00,7.0,0,21.5,0.0,0.0,37.8
2023-12-17 20:00:00,6.5,0,18.8,0.0,0.0,36.7
2023-12-17 21:00:00,5.9,0,19.6,0.0,0.0,33.5
2023-12-17 22:00:00,5.3,14,20.1,0.0,0.0,34.9
2023-12-17 23:00:00,5.1,28,20.9,0.0,0.0,36.4
2023-12-18 00:00:00,5.0,31,19.9,0.0,0.0,36.4
2023-12-18 01:00:00,5.0,100,19.6,0.0,0.0,34.2
2023-12-18 02:00:00,5.6,100,19.3,0.0,0.0,34.6
2023-12-18 03:00:00,6.6,100,19.1,0.0,0.0,34.2
2023-12-18 04:00:00,6.7,85,19.5,0.0,0.0,34.2
2023-12-18 05:00:00,6.2,89,19.3,0.0,0.0,34.2
2023-12-18 06:00:00,5.8,90,20.5,0.0,0.0,35.3
2023-12-18 07:00:00,5.4,96,20.1,0.0,0.0,36.7
2023-12-18 08:00:00,5.1,100,20.0,0.0,0.0,34.9
2023-12-18 09:00:00,5.7,100,20.1,0.0,0.0,35.3
2023-12-18 10:00:00,6.0,100,20.1,0.0,0.0,35.6
2023-12-18 11:00:00,6.7,100,22.0,24.0,0.0,39.6
