# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    T, T10N,   TD,   DR,   RH,   DD,   FH,   FF,   FX,   SQ,    Q
  260,20221016,   20,  133,     ,  116,    6,    4,  110,   20,   20,   30,    0,    0
  260,20221016,   21,  139,     ,  125,   10,    8,  120,   20,   20,   40,    0,    0
  260,20221016,   22,  145,     ,  123,    3,    1,  130,   40,   50,   70,    0,    0
  260,20221016,   23,  146,     ,  125,    0,    0,  140,   40,   30,   70,    0,    0
  260,20221016,   24,  137,  117,  124,    0,    0,  130,   30,   20,   50,    0,    0
  260,20221017,    1,  137,     ,  126,    0,    0,  130,   30,   30,   40,    0,    0
  260,20221017,    2,  141,     ,  130,    0,    0,  130,   30,   30,   50,    0,    0
  260,20221017,    3,  145,     ,  135,    0,    0,  160,   40,   30,   60,    0,    0
  260,20221017,    4,  150,     ,  138,    0,    0,  160,   30,   30,   50,    0,    0
  260,20221017,    5,  153,     ,  140,    0,    0,  170,   30,   30,   50,    0,    0
  260,20221017,    6,  156,  126,  142,    0,    0,  160,   30,   30,   60,    0,    0
  260,20221017,    7,  157,     ,  144,    0,    0,  170,   30,   30,   60,    0,    4
  260,20221017,    8,  165,     ,  151,    5,    1,  200,   30,   40,   70,    0,    6
  260,20221017,    9,  165,     ,  158,   10,   52,  190,   40,   30,   90,    0,    5
  260,20221017,   10,  166,     ,  161,    9,   18,  180,   20,   30,   50,    0,   18
  260,20221017,   11,  167,     ,  159,    8,    6,  210,   30,   40,   70,    0,   17
  260,20221017,   12,  168,  150,  160,    7,    2,  210,   40,   40,   70,    0,   25
  260,20221017,   13,  162,     ,  152,    5,    2,  240,   30,   30,   70,    0,   19
  260,20221017,   14,  170,     ,  157,    0,   -1,  220,   30,   40,   60,    0,   45
  260,20221017,   15,  173,     ,  155,    0,    0,  220,   30,   30,   50,    2,   48
  260,20221017,   16,  168,     ,  150,    0,    0,  210,   20,   20,   50,    5,   23
  260,20221017,   17,  163,     ,  144,    0,    0,  210,   30,   20,   50,    2,    3
  260,20221017,   18,  158,  150,  145,    0,    0,  220,   20,   20,   40,    0,    0
  260,20221017,   19,  152,     ,  142,    0,    0,  220,   20,   20,   40,    0,    0
  260,20221017,   20,  142,     ,  139,    0,    0,  180,   20,   20,   30,    0,    0
  260,20221017,   21,  153,     ,  148,    0,    0,  220,   20,   20,   40,    0,    0
  260,20221017,   22,  141,     ,  138,    0,    0,  220,   10,   10,   30,    0,    0
  260,20221017,   23,  142,     ,  140,    0,    0,  250,   10,   10,   30,    0,    0
  260,20221017,   24,  125,  109,  123,    0,    0,  220,   10,   10,   20,    0,    0
  260,20221018,    1,  117,     ,  114,    0,    0,  170,    0,   10,   10,    0,    0
  260,20221018,    2,  111,     ,  109,    0,    0,  140,   10,   10,   20,    0,    0
  260,20221018,    3,  106,     ,  106,    0,    0,    0,    0,    0,   10,    0,    0
  260,20221018,    4,   97,     ,   95,    0,    0,  240,   10,   10,   10,    0,    0
  260,20221018,    5,   90,     ,   87,    0,    0,  240,    0,   10,   10,    0,    0
  260,20221018,    6,   90,   64,   89,    0,    0,  310,   10,   10,   10,    0,    0
  260,20221018,    7,  106,     ,  103,    0,    0,  320,   10,   20,   30,    2,    6
  260,20221018,    8,  113,     ,  110,    0,    0,  270,   10,   10,   20,    5,   41
  260,20221018,    9,  140,     ,  116,    0,    0,    0,    0,    0,   10,    8,   96
  260,20221018,   10,  166,     ,  102,    0,    0,  260,   10,   10,   30,   10,  128
  260,20221018,   11,  176,     ,  102,    0,    0,  310,   20,   30,   40,   10,  157
  260,20221018,   12,  181,   76,   93,    0,    0,  280,   20,   20,   50,   10,  162
  260,20221018,   13,  179,     ,   84,    0,    0,  280,   30,   30,   60,   10,  156
  260,20221018,   14,  174,     ,   80,    0,    0,  310,   30,   30,   60,   10,  131
  260,20221018,   15,  169,     ,   87,    0,    0,  320,   30,   30,   50,   10,   91
  260,20221018,   16,  155,     ,   98,    0,    0,  350,   30,   30,   50,   10,   42
  260,20221018,   17,  111,     ,   97,    0,    0,  350,   20,   10,   40,    0,    4
  260,20221018,   18,   89,   58,   83,    0,    0,  360,   10,   10,   20,    0,    0
  260,20221018,   19,   75,     ,   69,    0,    0,  360,   10,   10,   20,    0,    0
  260,20221018,   20,   64,     ,   62,    0,    0,   70,   10,   10,   20,    0,    0
  260,20221018,   21,   54,     ,   53,    0,    0,   20,   10,   10,   10,    0,    0
  260,20221018,   22,   48,     ,   45,    0,    0,   10,   10,   10,   20,    0,    0
  260,20221018,   23,   42,     ,   39,    0,    0,   40,   10,   10,   20,    0,    0
  260,20221018,   24,   42,   19,   39,    0,    0,    0,    0,    0,   10,    0,    0
  260,20221019,    1,   32,     ,   30,    0,    0,   30,   10,   10,   10,    0,    0
  260,20221019,    2,   28,     ,   26,    0,    0,   50,   10,   10,   10,    0,    0
  260,20221019,    3,   25,     ,   22,    0,    0,   40,   10,   10,   10,    0,    0
  260,20221019,    4,   23,     ,   20,    0,    0,   40,   10,   10,   20,    0,    0
  260,20221019,    5,   21,     ,   18,    0,    0,   60,   10,   10,   20,    0,    0
  260,20221019,    6,   20,   -5,   16,    0,    0,   70,   20,   20,   30,    0,    0
  260,20221019,    7,   57,     ,   53,    0,    0,   70,   20,   30,   40,    3,   11
  260,20221019,    8,   80,     ,   72,    0,    0,   70,   20,   20,   40,    8,   48
  260,20221019,    9,  108,     ,   81,    0,    0,   80,   30,   40,   70,   10,   92
  260,20221019,   10,  121,     ,   82,    0,    0,   90,   50,   60,   90,   10,  126
  260,20221019,   11,  128,     ,   76,    0,    0,   90,   50,   60,   90,    8,  124
  260,20221019,   12,  137,   -4,   79,    0,    0,   80,   60,   60,  100,   10,  162
  260,20221019,   13,  140,     ,   76,    0,    0,   90,   50,   60,  100,   10,  158
  260,20221019,   14,  145,     ,   81,    0,    0,  100,   60,   40,  100,   10,  131
  260,20221019,   15,  141,     ,   77,    0,    0,   90,   50,   50,   80,   10,   90
  260,20221019,   16,  125,     ,   73,    0,    0,   90,   40,   40,   80,   10,   35
  260,20221019,   17,  113,     ,   73,    0,    0,   80,   40,   30,   60,    0,    4
  260,20221019,   18,  110,  100,   70,    0,    0,   90,   40,   50,   90,    0,    0
  260,20221019,   19,  105,     ,   66,    0,    0,   90,   50,   50,   80,    0,    0
  260,20221019,   20,  100,     ,   63,    0,    0,   90,   50,   50,   90,    0,    0
  260,20221019,   21,   94,     ,   63,    0,    0,   90,   50,   40,   80,    0,    0
  260,20221019,   22,   86,     ,   62,    0,    0,   90,   40,   40,   80,    0,    0
  260,20221019,   23,   83,     ,   62,    0,    0,   90,   40,   40,   60,    0,    0
  260,20221019,   24,   83,   71,   63,    0,    0,  100,   30,   30,   60,    0,    0
  260,20221020,    1,   77,     ,   61,    0,    0,  100,   30,   30,   50,    0,    0
  260,20221020,    2,   76,     ,   62,    0,    0,  100,   30,   30,   40,    0,    0
  260,20221020,    3,   82,     ,   68,    0,    0,  100,   30,   30,   50,    0,    0
  260,20221020,    4,   88,     ,   72,    0,    0,   90,   40,   40,   60,    0,    0
  260,20221020,    5,   93,     ,   76,    0,    0,  100,   40,   40,   60,    0,    0
  260,20221020,    6,  101,   61,   78,    0,    0,  120,   40,   50,   80,    0,    0
  260,20221020,    7,  101,     ,   79,    0,    0,  120,   40,   40,   70,    0,    4
  260,20221020,    8,  107,     ,   83,    0,    0,  130,   40,   40,   70,    0,   17
  260,20221020,    9,  113,     ,   89,    0,    0,  140,   40,   40,   80,    0,   35
  260,20221020,   10,  122,     ,   98,    0,    0,  140,   40,   40,   60,    0,   33
  260,20221020,   11,  132,     ,  111,    3,    1,  150,   40,   40,   70,    0,   26
  260,20221020,   12,  132,   94,  121,   10,    9,  140,   40,   50,   80,    0,   19
  260,20221020,   13,  135,     ,  129,   10,   22,  140,   40,   40,   90,    0,   21
  260,20221020,   14,  145,     ,  138,    0,   -1,  140,   30,   30,   70,    0,   28
  260,20221020,   15,  156,     ,  146,    0,    0,  140,   30,   40,   60,    3,   44
  260,20221020,   16,  156,     ,  146,    0,    0,  140,   30,   30,   50,    7,   22
  260,20221020,   17,  150,     ,  142,    0,    0,  130,   30,   30,   50,    0,    3
  260,20221020,   18,  145,  131,  137,    0,    0,  140,   30,   30,   60,    0,    0
  260,20221020,   19,  143,     ,  133,    0,    0,  140,   30,   40,   60,    0,    0
  260,20221020,   20,  141,     ,  130,    0,    0,  140,   40,   30,   60,    0,    0
  260,20221020,   21,  138,     ,  127,    0,    0,  140,   40,   40,   60,    0,    0
  260,20221020,   22,  134,     ,  124,    0,    0,  140,   30,   30,   70,    0,    0
  260,20221020,   23,  133,     ,  123,    0,    0,  140,   30,   30,   60,    0,    0
  260,20221020,   24,  134,  124,  125,    3,    1,  140,   30,   40,   60,    0,    0
  260,20221021,    1,  138,     ,  131,    3,   12,  180,   30,   30,   60,    0,    0
  260,20221021,    2,  140,     ,  134,    4,   12,  140,   30,   30,   50,    0,    0
  260,20221021,    3,  132,     ,  127,    0,    0,  150,   30,   30,   50,    0,    0
  260,20221021,    4,  128,     ,  124,    0,    0,  140,   30,   20,   40,    0,    0
  260,20221021,    5,  124,     ,  120,    0,    0,  150,   30,   30,   40,    0,    0
  260,20221021,    6,  120,  106,  116,    0,    0,  150,   20,   30,   40,    0,    0
  260,20221021,    7,  121,     ,  117,    0,    0,  160,   20,   20,   40,    0,    5
  260,20221021,    8,  127,     ,  121,    0,    0,  160,   20,   30,   50,    0,   21
  260,20221021,    9,  134,     ,  125,    0,    0,  170,   30,   30,   50,    0,   25
  260,20221021,   10,  147,     ,  135,    0,    0,  180,   30,   20,   50,    0,   45
  260,20221021,   11,  160,     ,  147,    0,    0,  160,   20,   20,   40,    0,   47
  260,20221021,   12,  178,  105,  143,    0,    0,  180,   30,   40,   70,    7,  120
  260,20221021,   13,  179,     ,  146,    0,    0,  180,   30,   30,   60,    2,   65
  260,20221021,   14,  194,     ,  146,    0,    0,  200,   30,   40,   70,    8,  118
  260,20221021,   15,  193,     ,  146,    0,    0,  180,   30,   30,   60,   10,   81
  260,20221021,   16,  182,     ,  146,    0,    0,  170,   20,   20,   50,   10,   35
  260,20221021,   17,  142,     ,  132,    0,    0,  150,   20,   20,   40,    0,    2
  260,20221021,   18,  158,  114,  136,    0,    0,  150,   30,   30,   40,    0,    0
  260,20221021,   19,  155,     ,  133,    0,    0,  170,   30,   30,   50,    0,    0
  260,20221021,   20,  156,     ,  129,    0,    0,  180,   30,   30,   60,    0,    0
  260,20221021,   21,  152,     ,  128,    0,    0,  170,   30,   30,   60,    0,    0
  260,20221021,   22,  142,     ,  124,    0,    0,  160,   30,   20,   50,    0,    0
  260,20221021,   23,  138,     ,  123,    0,    0,  160,   20,   20,   40,    0,    0
  260,20221021,   24,  134,  117,  123,    0,    0,  160,   20,   20,   40,    0,    0
  260,20221022,    1,  136,     ,  124,    0,    0,  150,   30,   30,   40,    0,    0
  260,20221022,    2,  136,     ,  123,    0,    0,  150,   30,   30,   40,    0,    0
  260,20221022,    3,  131,     ,  118,    0,    0,  160,   30,   30,   50,    0,    0
  260,20221022,    4,  127,     ,  117,    0,    0,  160,   30,   20,   50,    0,    0
  260,20221022,    5,  133,     ,  120,    0,    0,  170,   30,   30,   50,    0,    0
  260,20221022,    6,  135,  114,  119,    0,    0,  190,   30,   30,   50,    0,    0
  260,20221022,    7,  137,     ,  121,    0,    0,  180,   30,   30,   50,    0,    5
  260,20221022,    8,  147,     ,  123,    0,    0,  200,   30,   40,   70,    3,   30
  260,20221022,    9,  151,     ,  126,    0,    0,  210,   40,   40,   90,    0,   33
  260,20221022,   10,  164,     ,  129,    0,    0,  220,   50,   60,  100,    5,   86
  260,20221022,   11,  169,     ,  127,    0,    0,  230,   50,   50,  100,    3,   77
  260,20221022,   12,  173,  123,  119,    0,    0,  230,   60,   60,  100,    7,  124
  260,20221022,   13,  177,     ,  114,    0,    0,  220,   50,   60,  110,    7,  125
  260,20221022,   14,  175,     ,  124,    0,    0,  230,   40,   40,   90,   10,  101
  260,20221022,   15,  170,     ,  118,    0,    0,  220,   40,   40,   80,    3,   50
  260,20221022,   16,  162,     ,  117,    0,    0,  210,   30,   20,   50,   10,   32
  260,20221022,   17,  130,     ,  114,    0,    0,  180,   20,   10,   40,    0,    2
  260,20221022,   18,  113,   84,  108,    0,    0,  130,   10,   10,   20,    0,    0
  260,20221022,   19,  103,     ,   98,    0,    0,  150,   10,   10,   20,    0,    0
  260,20221022,   20,  100,     ,   96,    0,    0,  160,   10,   10,   20,    0,    0
  260,20221022,   21,   99,     ,   96,    0,    0,  150,   10,   20,   20,    0,    0
  260,20221022,   22,  106,     ,  103,    0,    0,  150,   10,   20,   20,    0,    0
  260,20221022,   23,  110,     ,  108,    0,    0,  150,   20,   20,   30,    0,    0
  260,20221022,   24,  110,   78,  106,    0,    0,  120,   20,   20,   30,    0,    0
  260,20221023,    1,  104,     ,  101,    0,    0,  130,   20,   20,   20,    0,    0
  260,20221023,    2,  108,     ,  104,    0,    0,  130,   20,   20,   30,    0,    0
  260,20221023,    3,  115,     ,  109,    0,    0,  140,   20,   30,   40,    0,    0
  260,20221023,    4,  113,     ,  107,    0,    0,  110,   20,   20,   30,    0,    0
  260,20221023,    5,  118,     ,  111,    0,    0,  120,   20,   20,   40,    0,    0
  260,20221023,    6,  131,   75,  116,    0,    0,  130,   20,   30,   50,    0,    0
  260,20221023,    7,  134,     ,  118,    0,    0,  130,   30,   30,   50,    0,    3
  260,20221023,    8,  140,     ,  121,    0,    0,  130,   30,   30,   60,    0,   19
  260,20221023,    9,  146,     ,  124,    0,    0,  130,   30,   30,   60,    0,   29
  260,20221023,   10,  150,     ,  125,    0,    0,  130,   40,   40,   60,    0,   28
  260,20221023,   11,  159,     ,  127,    0,    0,  130,   40,   30,   60,    0,   34
  260,20221023,   12,  172,  121,  134,    0,    0,  130,   40,   50,   70,    3,   70
  260,20221023,   13,  173,     ,  132,    0,    0,  140,   50,   50,   90,    2,   73
  260,20221023,   14,  177,     ,  138,    0,    0,  140,   50,   40,   80,    5,   66
  260,20221023,   15,  181,     ,  139,    0,    0,  160,   50,   40,  100,    5,   57
  260,20221023,   16,  175,     ,  139,    0,    0,  150,   40,   40,   80,    0,   11
  260,20221023,   17,  172,     ,  137,    0,    0,  150,   40,   30,   70,    0,    1
  260,20221023,   18,  169,  157,  137,    0,    0,  150,   40,   40,   70,    0,    0
  260,20221023,   19,  171,     ,  143,    3,    2,  150,   40,   40,   80,    0,    0
  260,20221023,   20,  171,     ,  136,    1,    2,  200,   50,   40,  100,    0,    0
  260,20221023,   21,  163,     ,  123,    0,    0,  190,   40,   40,   80,    0,    0
  260,20221023,   22,  157,     ,  119,    0,    0,  170,   40,   40,   70,    0,    0
  260,20221023,   23,  157,     ,  127,    0,   -1,  160,   40,   30,   70,    0,    0
  260,20221023,   24,  156,  139,  131,    0,    0,  160,   30,   40,   70,    0,    0
  260,20221024,    1,  166,     ,  126,    0,    0,  180,   40,   50,   90,    0,    0
  260,20221024,    2,  164,     ,  118,    0,    0,  180,   60,   60,  110,    0,    0
  260,20221024,    3,  164,     ,  109,    0,    0,  190,   60,   60,  110,    0,    0
  260,20221024,    4,  161,     ,  103,    0,    0,  200,   50,   40,  100,    0,    0
  260,20221024,    5,  164,     ,  104,    0,    0,  190,   50,   60,  100,    0,    0
  260,20221024,    6,  164,  148,  105,    0,    0,  190,   60,   70,  110,    0,    0
  260,20221024,    7,  166,     ,  106,    0,    0,  200,   70,   80,  140,    2,    4
  260,20221024,    8,  164,     ,  110,    0,    0,  200,   80,   80,  140,    0,   13
  260,20221024,    9,  161,     ,  113,    0,   -1,  230,   80,   80,  160,    0,   21
  260,20221024,   10,  156,     ,  116,    0,   -1,  220,   80,   70,  150,    3,   65
  260,20221024,   11,  162,     ,  113,    0,    0,  220,   80,   90,  140,    7,  100
  260,20221024,   12,  155,  150,  121,    3,    1,  220,   70,   70,  150,    2,   65
  260,20221024,   13,  147,     ,  123,    2,    2,  230,   70,   80,  130,    2,   61
  260,20221024,   14,  150,     ,  122,    3,    1,  230,   60,   60,  140,    2,   40
  260,20221024,   15,  160,     ,  118,    0,   -1,  220,   50,   60,  100,    2,   31
  260,20221024,   16,  154,     ,  116,    0,    0,  220,   60,   50,  100,    7,   21
  260,20221024,   17,  146,     ,  115,    0,    0,  210,   40,   30,   90,    0,    1
  260,20221024,   18,  128,  102,  113,    0,    0,  170,   20,   20,   50,    0,    0
  260,20221024,   19,  144,     ,  117,    0,    0,  200,   30,   30,   60,    0,    0
  260,20221024,   20,  139,     ,  117,    0,    0,  200,   40,   40,   80,    0,    0
  260,20221024,   21,  133,     ,  118,    0,    0,  210,   30,   30,   60,    0,    0
  260,20221024,   22,  129,     ,  116,    0,    0,  210,   30,   30,   60,    0,    0
  260,20221024,   23,  130,     ,  115,    0,    0,  200,   30,   30,   60,    0,    0
  260,20221024,   24,  138,  109,  121,    0,    0,  210,   30,   40,   70,    0,    0
  260,20221025,    1,  142,     ,  122,    0,    0,  220,   40,   40,   80,    0,    0
  260,20221025,    2,  139,     ,  121,    0,    0,  220,   50,   40,   80,    0,    0
  260,20221025,    3,  139,     ,  122,    0,    0,  220,   40,   40,   80,    0,    0
  260,20221025,    4,  137,     ,  121,    0,    0,  220,   40,   40,   80,    0,    0
  260,20221025,    5,  130,     ,  118,    0,    0,  210,   40,   40,   70,    0,    0
  260,20221025,    6,  137,  124,  119,    0,    0,  230,   40,   40,   70,    0,    0
  260,20221025,    7,  131,     ,  115,    0,    0,  210,   40,   40,   80,    2,    4
  260,20221025,    8,  138,     ,  117,    0,    0,  220,   40,   50,   90,    5,   27
  260,20221025,    9,  141,     ,  117,    0,    0,  220,   50,   50,   90,    1,   38
  260,20221025,   10,  150,     ,  118,    0,    0,  220,   50,   50,   90,    8,   76
  260,20221025,   11,  160,     ,  121,    0,    0,  220,   50,   50,  100,    6,   88
  260,20221025,   12,  162,  125,  118,    0,    0,  210,   40,   50,   80,    4,   72
  260,20221025,   13,  164,     ,  121,    0,    0,  210,   50,   40,   90,    6,   83
  260,20221025,   14,  169,     ,  121,    0,    0,  200,   40,   30,   80,    7,   76
  260,20221025,   15,  165,     ,  116,    0,    0,  200,   30,   30,   70,    5,   47
  260,20221025,   16,  154,     ,  119,    0,    0,  170,   30,   20,   60,    2,   15
  260,20221025,   17,  146,     ,  118,    0,    0,  160,   20,   20,   40,    0,    2
  260,20221025,   18,  129,  106,  111,    0,    0,  160,   20,   20,   30,    0,    0
  260,20221025,   19,  123,     ,  104,    0,    0,  150,   20,   20,   40,    0,    0
  260,20221025,   20,  116,     ,  101,    0,    0,  150,   20,   20,   30,    0,    0
  260,20221025,   21,  108,     ,   97,    0,    0,  150,   20,   20,   30,    0,    0
  260,20221025,   22,  103,     ,   93,    0,    0,  130,   20,   20,   30,    0,    0
  260,20221025,   23,  101,     ,   90,    0,    0,  130,   20,   30,   40,    0,    0
  260,20221025,   24,  103,   65,   90,    0,    0,  140,   20,   20,   40,    0,    0
  260,20221026,    1,  111,     ,   94,    0,    0,  130,   20,   30,   40,    0,    0
  260,20221026,    2,  118,     ,   96,    0,    0,  140,   30,   30,   50,    0,    0
  260,20221026,    3,  119,     ,   98,    0,    0,  140,   30,   30,   50,    0,    0
  260,20221026,    4,  118,     ,   97,    0,    0,  140,   30,   30,   50,    0,    0
  260,20221026,    5,  118,     ,   97,    0,    0,  140,   30,   30,   50,    0,    0
  260,20221026,    6,  120,   88,  100,    0,    0,  140,   30,   40,   60,    0,    0
  260,20221026,    7,  126,     ,  101,    0,    0,  150,   30,   30,   60,    2,    4
  260,20221026,    8,  137,     ,  107,    0,    0,  160,   30,   30,   60,    7,   33
  260,20221026,    9,  153,     ,  120,    0,    0,  170,   30,   30,   60,    7,   62
  260,20221026,   10,  169,     ,  127,    0,    0,  200,   40,   30,   70,   10,   99
  260,20221026,   11,  175,     ,  134,    0,    0,  230,   50,   60,  100,    7,  107
